21,29,25,50,64,73,103,135,161,182,207,235,259,285,311,337,365,394,412,441,470,2018010,leftRight
22,25,25,39,48,78,110,136,157,182,210,234,260,286,312,340,369,387,416,445,472,2018010,leftRight
23,25,14,23,53,85,111,132,157,185,209,235,261,287,315,344,362,391,420,447,474,2018010,leftRight
24,14,9,39,71,97,118,143,171,195,221,247,273,301,330,348,377,406,433,460,476,2018010,leftRight
25,9,30,62,88,109,134,162,186,212,238,264,292,321,339,368,397,424,451,467,488,2018010,leftRight
26,30,32,58,79,104,132,156,182,208,234,262,291,309,338,367,394,421,437,458,478,2018010,leftRight
27,32,26,47,72,100,124,150,176,202,230,259,277,306,335,362,389,405,426,446,468,2018010,leftRight
28,26,21,46,74,98,124,150,176,204,233,251,280,309,336,363,379,400,420,442,467,2018010,leftRight
29,21,25,53,77,103,129,155,183,212,230,259,288,315,342,358,379,399,421,446,466,2018010,leftRight
30,25,28,52,78,104,130,158,187,205,234,263,290,317,333,354,374,396,421,441,471,2018010,leftRight
31,28,24,50,76,102,130,159,177,206,235,262,289,305,326,346,368,393,413,443,470,2018010,leftRight
32,24,26,52,78,106,135,153,182,211,238,265,281,302,322,344,369,389,419,446,466,2018010,leftRight
33,26,26,52,80,109,127,156,185,212,239,255,276,296,318,343,363,393,420,440,469,2018010,leftRight
34,26,26,54,83,101,130,159,186,213,229,250,270,292,317,337,367,394,414,443,463,2018010,leftRight
35,26,28,57,75,104,133,160,187,203,224,244,266,291,311,341,368,388,417,437,464,2018010,leftRight
36,28,29,47,76,105,132,159,175,196,216,238,263,283,313,340,360,389,409,436,458,2018010,leftRight
37,29,18,47,76,103,130,146,167,187,209,234,254,284,311,331,360,380,407,429,444,2018010,leftRight
38,18,29,58,85,112,128,149,169,191,216,236,266,293,313,342,362,389,411,426,439,2018010,leftRight
39,29,29,56,83,99,120,140,162,187,207,237,264,284,313,333,360,382,397,410,434,2018010,leftRight
40,29,27,54,70,91,111,133,158,178,208,235,255,284,304,331,353,368,381,405,424,2018010,leftRight
41,27,27,43,64,84,106,131,151,181,208,228,257,277,304,326,341,354,378,397,420,2018010,leftRight
42,27,16,37,57,79,104,124,154,181,201,230,250,277,299,314,327,351,370,393,422,2018010,leftRight
43,16,21,41,63,88,108,138,165,185,214,234,261,283,298,311,335,354,377,406,438,2018010,leftRight
44,21,20,42,67,87,117,144,164,193,213,240,262,277,290,314,333,356,385,417,433,2018010,leftRight
45,20,22,47,67,97,124,144,173,193,220,242,257,270,294,313,336,365,397,413,444,2018010,leftRight
46,22,25,45,75,102,122,151,171,198,220,235,248,272,291,314,343,375,391,422,442,2018010,leftRight
47,25,20,50,77,97,126,146,173,195,210,223,247,266,289,318,350,366,397,417,444,2018010,leftRight
48,20,30,57,77,106,126,153,175,190,203,227,246,269,298,330,346,377,397,424,453,2018010,leftRight
49,30,27,47,76,96,123,145,160,173,197,216,239,268,300,316,347,367,394,423,449,2018010,leftRight
50,27,20,49,69,96,118,133,146,170,189,212,241,273,289,320,340,367,396,422,449,2018010,leftRight
51,20,29,49,76,98,113,126,150,169,192,221,253,269,300,320,347,376,402,429,449,2018010,leftRight
52,29,20,47,69,84,97,121,140,163,192,224,240,271,291,318,347,373,400,420,443,2018010,leftRight
53,20,27,49,64,77,101,120,143,172,204,220,251,271,298,327,353,380,400,423,443,2018010,leftRight
54,27,22,37,50,74,93,116,145,177,193,224,244,271,300,326,353,373,396,416,439,2018010,leftRight
55,22,15,28,52,71,94,123,155,171,202,222,249,278,304,331,351,374,394,417,441,2018010,leftRight
56,15,13,37,56,79,108,140,156,187,207,234,263,289,316,336,359,379,402,426,458,2018010,leftRight
57,13,24,43,66,95,127,143,174,194,221,250,276,303,323,346,366,389,413,445,459,2018010,leftRight
58,24,19,42,71,103,119,150,170,197,226,252,279,299,322,342,365,389,421,435,457,2018010,leftRight
59,19,23,52,84,100,131,151,178,207,233,260,280,303,323,346,370,402,416,438,463,2018010,leftRight
60,23,29,61,77,108,128,155,184,210,237,257,280,300,323,347,379,393,415,440,459,2018010,leftRight
61,29,32,48,79,99,126,155,181,208,228,251,271,294,318,350,364,386,411,430,459,2018010,leftRight
62,32,16,47,67,94,123,149,176,196,219,239,262,286,318,332,354,379,398,427,450,2018010,leftRight
63,16,31,51,78,107,133,160,180,203,223,246,270,302,316,338,363,382,411,434,457,2018010,leftRight
64,31,20,47,76,102,129,149,172,192,215,239,271,285,307,332,351,380,403,426,441,2018010,leftRight
65,20,27,56,82,109,129,152,172,195,219,251,265,287,312,331,360,383,406,421,448,2018010,leftRight
66,27,29,55,82,102,125,145,168,192,224,238,260,285,304,333,356,379,394,421,444,2018010,leftRight
67,29,26,53,73,96,116,139,163,195,209,231,256,275,304,327,350,365,392,415,439,2018010,leftRight
68,26,27,47,70,90,113,137,169,183,205,230,249,278,301,324,339,366,389,413,432,2018010,leftRight
69,27,20,43,63,86,110,142,156,178,203,222,251,274,297,312,339,362,386,405,426,2018010,leftRight
70,20,23,43,66,90,122,136,158,183,202,231,254,277,292,319,342,366,385,406,420,2018010,leftRight
71,23,20,43,67,99,113,135,160,179,208,231,254,269,296,319,343,362,383,397,425,2018010,leftRight
72,20,23,47,79,93,115,140,159,188,211,234,249,276,299,323,342,363,377,405,434,2018010,leftRight
73,23,24,56,70,92,117,136,165,188,211,226,253,276,300,319,340,354,382,411,438,2018010,leftRight
74,24,32,46,68,93,112,141,164,187,202,229,252,276,295,316,330,358,387,414,438,2018010,leftRight
75,32,14,36,61,80,109,132,155,170,197,220,244,263,284,298,326,355,382,406,436,2018010,leftRight
76,14,22,47,66,95,118,141,156,183,206,230,249,270,284,312,341,368,392,422,447,2018010,leftRight
77,22,25,44,73,96,119,134,161,184,208,227,248,262,290,319,346,370,400,425,454,2018010,leftRight
78,25,19,48,71,94,109,136,159,183,202,223,237,265,294,321,345,375,400,429,458,2018010,leftRight
79,19,29,52,75,90,117,140,164,183,204,218,246,275,302,326,356,381,410,439,467,2018010,leftRight
80,29,23,46,61,88,111,135,154,175,189,217,246,273,297,327,352,381,410,438,463,2018010,leftRight
81,23,23,38,65,88,112,131,152,166,194,223,250,274,304,329,358,387,415,440,459,2018010,leftRight
82,23,15,42,65,89,108,129,143,171,200,227,251,281,306,335,364,392,417,436,462,2018010,leftRight
83,15,27,50,74,93,114,128,156,185,212,236,266,291,320,349,377,402,421,447,466,2018010,leftRight
84,27,23,47,66,87,101,129,158,185,209,239,264,293,322,350,375,394,420,439,469,2018010,leftRight
85,23,24,43,64,78,106,135,162,186,216,241,270,299,327,352,371,397,416,446,467,2018010,leftRight
86,24,19,40,54,82,111,138,162,192,217,246,275,303,328,347,373,392,422,443,469,2018010,leftRight
87,19,21,35,63,92,119,143,173,198,227,256,284,309,328,354,373,403,424,450,471,2018010,leftRight
88,21,14,42,71,98,122,152,177,206,235,263,288,307,333,352,382,403,429,450,481,2018010,leftRight
89,14,28,57,84,108,138,163,192,221,249,274,293,319,338,368,389,415,436,467,480,2018010,leftRight
90,28,29,56,80,110,135,164,193,221,246,265,291,310,340,361,387,408,439,452,467,2018010,leftRight
91,29,27,51,81,106,135,164,192,217,236,262,281,311,332,358,379,410,423,438,462,2018010,leftRight
92,27,24,54,79,108,137,165,190,209,235,254,284,305,331,352,383,396,411,435,466,2018010,leftRight
93,24,30,55,84,113,141,166,185,211,230,260,281,307,328,359,372,387,411,442,469,2018010,leftRight
94,30,25,54,83,111,136,155,181,200,230,251,277,298,329,342,357,381,412,439,463,2018010,leftRight
95,25,29,58,86,111,130,156,175,205,226,252,273,304,317,332,356,387,414,438,461,2018010,leftRight
96,29,29,57,82,101,127,146,176,197,223,244,275,288,303,327,358,385,409,432,451,2018010,leftRight
97,29,28,53,72,98,117,147,168,194,215,246,259,274,298,329,356,380,403,422,450,2018010,leftRight
98,28,25,44,70,89,119,140,166,187,218,231,246,270,301,328,352,375,394,422,436,2018010,leftRight
99,25,19,45,64,94,115,141,162,193,206,221,245,276,303,327,350,369,397,411,442,2018010,leftRight
100,19,26,45,75,96,122,143,174,187,202,226,257,284,308,331,350,378,392,423,451,2018010,leftRight
101,26,19,49,70,96,117,148,161,176,200,231,258,282,305,324,352,366,397,425,445,2018010,leftRight
102,19,30,51,77,98,129,142,157,181,212,239,263,286,305,333,347,378,406,426,450,2018010,leftRight
103,30,21,47,68,99,112,127,151,182,209,233,256,275,303,317,348,376,396,420,443,2018010,leftRight
104,21,26,47,78,91,106,130,161,188,212,235,254,282,296,327,355,375,399,422,444,2018010,leftRight
105,26,21,52,65,80,104,135,162,186,209,228,256,270,301,329,349,373,396,418,441,2018010,leftRight
106,21,31,44,59,83,114,141,165,188,207,235,249,280,308,328,352,375,397,420,438,2018010,leftRight
107,31,13,28,52,83,110,134,157,176,204,218,249,277,297,321,344,366,389,407,429,2018010,leftRight
108,13,15,39,70,97,121,144,163,191,205,236,264,284,308,331,353,376,394,416,442,2018010,leftRight
109,15,24,55,82,106,129,148,176,190,221,249,269,293,316,338,361,379,401,427,446,2018010,leftRight
110,24,31,58,82,105,124,152,166,197,225,245,269,292,314,337,355,377,403,422,448,2018010,leftRight
111,31,27,51,74,93,121,135,166,194,214,238,261,283,306,324,346,372,391,417,448,2018010,leftRight
112,27,24,47,66,94,108,139,167,187,211,234,256,279,297,319,345,364,390,421,450,2018010,leftRight
113,24,23,42,70,84,115,143,163,187,210,232,255,273,295,321,340,366,397,426,451,2018010,leftRight
114,23,19,47,61,92,120,140,164,187,209,232,250,272,298,317,343,374,403,428,454,2018010,leftRight
115,19,28,42,73,101,121,145,168,190,213,231,253,279,298,324,355,384,409,435,458,2018010,leftRight
116,28,14,45,73,93,117,140,162,185,203,225,251,270,296,327,356,381,407,430,459,2018010,leftRight
117,14,31,59,79,103,126,148,171,189,211,237,256,282,313,342,367,393,416,445,473,2018010,leftRight
118,31,28,48,72,95,117,140,158,180,206,225,251,282,311,336,362,385,414,442,465,2018010,leftRight
119,28,20,44,67,89,112,130,152,178,197,223,254,283,308,334,357,386,414,437,465,2018010,leftRight
120,20,24,47,69,92,110,132,158,177,203,234,263,288,314,337,366,394,417,445,472,2018010,leftRight
121,24,23,45,68,86,108,134,153,179,210,239,264,290,313,342,370,393,421,448,478,2018010,leftRight
122,23,22,45,63,85,111,130,156,187,216,241,267,290,319,347,370,398,425,455,477,2018010,leftRight
123,22,23,41,63,89,108,134,165,194,219,245,268,297,325,348,376,403,433,455,476,2018010,leftRight
124,23,18,40,66,85,111,142,171,196,222,245,274,302,325,353,380,410,432,453,483,2018010,leftRight
125,18,22,48,67,93,124,153,178,204,227,256,284,307,335,362,392,414,435,465,496,2018010,leftRight
126,22,26,45,71,102,131,156,182,205,234,262,285,313,340,370,392,413,443,474,503,2018010,leftRight
127,26,19,45,76,105,130,156,179,208,236,259,287,314,344,366,387,417,448,477,498,2018010,leftRight
128,19,26,57,86,111,137,160,189,217,240,268,295,325,347,368,398,429,458,479,509,2018010,leftRight
129,26,31,60,85,111,134,163,191,214,242,269,299,321,342,372,403,432,453,483,503,2018010,leftRight
130,31,29,54,80,103,132,160,183,211,238,268,290,311,341,372,401,422,452,472,496,2018010,leftRight
131,29,25,51,74,103,131,154,182,209,239,261,282,312,343,372,393,423,443,467,498,2018010,leftRight
132,25,26,49,78,106,129,157,184,214,236,257,287,318,347,368,398,418,442,473,498,2018010,leftRight
133,26,23,52,80,103,131,158,188,210,231,261,292,321,342,372,392,416,447,472,497,2018010,leftRight
134,23,29,57,80,108,135,165,187,208,238,269,298,319,349,369,393,424,449,474,488,2018010,leftRight
135,29,28,51,79,106,136,158,179,209,240,269,290,320,340,364,395,420,445,459,478,2018010,leftRight
136,28,23,51,78,108,130,151,181,212,241,262,292,312,336,367,392,417,431,450,475,2018010,leftRight
137,23,28,55,85,107,128,158,189,218,239,269,289,313,344,369,394,408,427,452,479,2018010,leftRight
138,28,27,57,79,100,130,161,190,211,241,261,285,316,341,366,380,399,424,451,473,2018010,leftRight
139,27,30,52,73,103,134,163,184,214,234,258,289,314,339,353,372,397,424,446,477,2018010,leftRight
140,30,22,43,73,104,133,154,184,204,228,259,284,309,323,342,367,394,416,447,478,2018010,leftRight
141,22,21,51,82,111,132,162,182,206,237,262,287,301,320,345,372,394,425,456,480,2018010,leftRight
142,21,30,61,90,111,141,161,185,216,241,266,280,299,324,351,373,404,435,459,484,2018010,leftRight
143,30,31,60,81,111,131,155,186,211,236,250,269,294,321,343,374,405,429,454,485,2018010,leftRight
144,31,29,50,80,100,124,155,180,205,219,238,263,290,312,343,374,398,423,454,471,2018010,leftRight
145,29,21,51,71,95,126,151,176,190,209,234,261,283,314,345,369,394,425,442,459,2018010,leftRight
146,21,30,50,74,105,130,155,169,188,213,240,262,293,324,348,373,404,421,438,460,2018010,leftRight
147,30,20,44,75,100,125,139,158,183,210,232,263,294,318,343,374,391,408,430,450,2018010,leftRight
148,20,24,55,80,105,119,138,163,190,212,243,274,298,323,354,371,388,410,430,457,2018010,leftRight
149,24,31,56,81,95,114,139,166,188,219,250,274,299,330,347,364,386,406,433,452,2018010,leftRight
150,31,25,50,64,83,108,135,157,188,219,243,268,299,316,333,355,375,402,421,451,2018010,leftRight
151,25,25,39,58,83,110,132,163,194,218,243,274,291,308,330,350,377,396,426,455,2018010,leftRight
152,25,14,33,58,85,107,138,169,193,218,249,266,283,305,325,352,371,401,430,458,2018010,leftRight
153,14,19,44,71,93,124,155,179,204,235,252,269,291,311,338,357,387,416,444,464,2018010,leftRight
154,19,25,52,74,105,136,160,185,216,233,250,272,292,319,338,368,397,425,445,464,2018010,leftRight
155,25,27,49,80,111,135,160,191,208,225,247,267,294,313,343,372,400,420,439,468,2018010,leftRight
156,27,22,53,84,108,133,164,181,198,220,240,267,286,316,345,373,393,412,441,468,2018010,leftRight
157,22,31,62,86,111,142,159,176,198,218,245,264,294,323,351,371,390,419,446,475,2018010,leftRight
158,31,31,55,80,111,128,145,167,187,214,233,263,292,320,340,359,388,415,444,464,2018010,leftRight
159,31,24,49,80,97,114,136,156,183,202,232,261,289,309,328,357,384,413,433,464,2018010,leftRight
160,24,25,56,73,90,112,132,159,178,208,237,265,285,304,333,360,389,409,440,469,2018010,leftRight
161,25,31,48,65,87,107,134,153,183,212,240,260,279,308,335,364,384,415,444,467,2018010,leftRight
162,31,17,34,56,76,103,122,152,181,209,229,248,277,304,333,353,384,413,436,467,2018010,leftRight
163,17,17,39,59,86,105,135,164,192,212,231,260,287,316,336,367,396,419,450,477,2018010,leftRight
164,17,22,42,69,88,118,147,175,195,214,243,270,299,319,350,379,402,433,460,491,2018010,leftRight
165,22,20,47,66,96,125,153,173,192,221,248,277,297,328,357,380,411,438,469,491,2018010,leftRight
166,20,27,46,76,105,133,153,172,201,228,257,277,308,337,360,391,418,449,471,489,2018010,leftRight
167,27,19,49,78,106,126,145,174,201,230,250,281,310,333,364,391,422,444,462,485,2018010,leftRight
168,19,30,59,87,107,126,155,182,211,231,262,291,314,345,372,403,425,443,466,489,2018010,leftRight
169,30,29,57,77,96,125,152,181,201,232,261,284,315,342,373,395,413,436,459,484,2018010,leftRight
170,29,28,48,67,96,123,152,172,203,232,255,286,313,344,366,384,407,430,455,483,2018010,leftRight
171,28,20,39,68,95,124,144,175,204,227,258,285,316,338,356,379,402,427,455,478,2018010,leftRight
172,20,19,48,75,104,124,155,184,207,238,265,296,318,336,359,382,407,435,458,482,2018010,leftRight
173,19,29,56,85,105,136,165,188,219,246,277,299,317,340,363,388,416,439,463,480,2018010,leftRight
174,29,27,56,76,107,136,159,190,217,248,270,288,311,334,359,387,410,434,451,480,2018010,leftRight
175,27,29,49,80,109,132,163,190,221,243,261,284,307,332,360,383,407,424,453,476,2018010,leftRight
176,29,20,51,80,103,134,161,192,214,232,255,278,303,331,354,378,395,424,447,467,2018010,leftRight
177,20,31,60,83,114,141,172,194,212,235,258,283,311,334,358,375,404,427,447,461,2018010,leftRight
178,31,29,52,83,110,141,163,181,204,227,252,280,303,327,344,373,396,416,430,456,2018010,leftRight
179,29,23,54,81,112,134,152,175,198,223,251,274,298,315,344,367,387,401,427,453,2018010,leftRight
180,23,31,58,89,111,129,152,175,200,228,251,275,292,321,344,364,378,404,430,453,2018010,leftRight
181,31,27,58,80,98,121,144,169,197,220,244,261,290,313,333,347,373,399,422,446,2018010,leftRight
182,27,31,53,71,94,117,142,170,193,217,234,263,286,306,320,346,372,395,419,449,2018010,leftRight
183,31,22,40,63,86,111,139,162,186,203,232,255,275,289,315,341,364,388,418,442,2018010,leftRight
184,22,18,41,64,89,117,140,164,181,210,233,253,267,293,319,342,366,396,420,441,2018010,leftRight
185,18,23,46,71,99,122,146,163,192,215,235,249,275,301,324,348,378,402,423,447,2018010,leftRight
186,23,23,48,76,99,123,140,169,192,212,226,252,278,301,325,355,379,400,424,449,2018010,leftRight
187,23,25,53,76,100,117,146,169,189,203,229,255,278,302,332,356,377,401,426,445,2018010,leftRight
188,25,28,51,75,92,121,144,164,178,204,230,253,277,307,331,352,376,401,420,450,2018010,leftRight
189,28,23,47,64,93,116,136,150,176,202,225,249,279,303,324,348,373,392,422,450,2018010,leftRight
190,23,24,41,70,93,113,127,153,179,202,226,256,280,301,325,350,369,399,427,451,2018010,leftRight
191,24,17,46,69,89,103,129,155,178,202,232,256,277,301,326,345,375,403,427,451,2018010,leftRight
192,17,29,52,72,86,112,138,161,185,215,239,260,284,309,328,358,386,410,434,460,2018010,leftRight
193,29,23,43,57,83,109,132,156,186,210,231,255,280,299,329,357,381,405,431,457,2018010,leftRight
194,23,20,34,60,86,109,133,163,187,208,232,257,276,306,334,358,382,408,434,457,2018010,leftRight
195,20,14,40,66,89,113,143,167,188,212,237,256,286,314,338,362,388,414,437,463,2018010,leftRight
196,14,26,52,75,99,129,153,174,198,223,242,272,300,324,348,374,400,423,449,475,2018010,leftRight
197,26,26,49,73,103,127,148,172,197,216,246,274,298,322,348,374,397,423,449,474,2018010,leftRight
198,26,23,47,77,101,122,146,171,190,220,248,272,296,322,348,371,397,423,448,480,2018010,leftRight
199,23,24,54,78,99,123,148,167,197,225,249,273,299,325,348,374,400,425,457,483,2018010,leftRight
200,24,30,54,75,99,124,143,173,201,225,249,275,301,324,350,376,401,433,459,491,2018010,leftRight
201,30,24,45,69,94,113,143,171,195,219,245,271,294,320,346,371,403,429,461,491,2018010,leftRight
202,24,21,45,70,89,119,147,171,195,221,247,270,296,322,347,379,405,437,467,492,2018010,leftRight
203,21,24,49,68,98,126,150,174,200,226,249,275,301,326,358,384,416,446,471,489,2018010,leftRight
204,24,25,44,74,102,126,150,176,202,225,251,277,302,334,360,392,422,447,465,496,2018010,leftRight
205,25,19,49,77,101,125,151,177,200,226,252,277,309,335,367,397,422,440,471,496,2018010,leftRight
206,19,30,58,82,106,132,158,181,207,233,258,290,316,348,378,403,421,452,477,498,2018010,leftRight
207,30,28,52,76,102,128,151,177,203,228,260,286,318,348,373,391,422,447,468,495,2018010,leftRight
208,28,24,48,74,100,123,149,175,200,232,258,290,320,345,363,394,419,440,467,491,2018010,leftRight
209,24,24,50,76,99,125,151,176,208,234,266,296,321,339,370,395,416,443,467,491,2018010,leftRight
210,24,26,52,75,101,127,152,184,210,242,272,297,315,346,371,392,419,443,467,498,2018010,leftRight
211,26,26,49,75,101,126,158,184,216,246,271,289,320,345,366,393,417,441,472,502,2018010,leftRight
212,26,23,49,75,100,132,158,190,220,245,263,294,319,340,367,391,415,446,476,495,2018010,leftRight
213,23,26,52,77,109,135,167,197,222,240,271,296,317,344,368,392,423,453,472,495,2018010,leftRight
214,26,26,51,83,109,141,171,196,214,245,270,291,318,342,366,397,427,446,469,493,2018010,leftRight
215,26,25,57,83,115,145,170,188,219,244,265,292,316,340,371,401,420,443,467,491,2018010,leftRight
216,25,32,58,90,120,145,163,194,219,240,267,291,315,346,376,395,418,442,466,488,2018010,leftRight
217,32,26,58,88,113,131,162,187,208,235,259,283,314,344,363,386,410,434,456,470,2018010,leftRight
218,26,32,62,87,105,136,161,182,209,233,257,288,318,337,360,384,408,430,444,474,2018010,leftRight
219,32,30,55,73,104,129,150,177,201,225,256,286,305,328,352,376,398,412,442,473,2018010,leftRight
220,30,25,43,74,99,120,147,171,195,226,256,275,298,322,346,368,382,412,443,470,2018010,leftRight
221,25,18,49,74,95,122,146,170,201,231,250,273,297,321,343,357,387,418,445,472,2018010,leftRight
222,18,31,56,77,104,128,152,183,213,232,255,279,303,325,339,369,400,427,454,482,2018010,leftRight
223,31,25,46,73,97,121,152,182,201,224,248,272,294,308,338,369,396,423,451,476,2018010,leftRight
224,25,21,48,72,96,127,157,176,199,223,247,269,283,313,344,371,398,426,451,482,2018010,leftRight
225,21,27,51,75,106,136,155,178,202,226,248,262,292,323,350,377,405,430,461,480,2018010,leftRight
226,27,24,48,79,109,128,151,175,199,221,235,265,296,323,350,378,403,434,453,464,2018010,leftRight
227,24,24,55,85,104,127,151,175,197,211,241,272,299,326,354,379,410,429,440,460,2018010,leftRight
228,24,31,61,80,103,127,151,173,187,217,248,275,302,330,355,386,405,416,436,449,2018010,leftRight
229,31,30,49,72,96,120,142,156,186,217,244,271,299,324,355,374,385,405,418,444,2018010,leftRight
230,30,19,42,66,90,112,126,156,187,214,241,269,294,325,344,355,375,388,414,433,2018010,leftRight
231,19,23,47,71,93,107,137,168,195,222,250,275,306,325,336,356,369,395,414,438,2018010,leftRight
232,23,24,48,70,84,114,145,172,199,227,252,283,302,313,333,346,372,391,415,437,2018010,leftRight
233,24,24,46,60,90,121,148,175,203,228,259,278,289,309,322,348,367,391,413,430,2018010,leftRight
234,24,22,36,66,97,124,151,179,204,235,254,265,285,298,324,343,367,389,406,420,2018010,leftRight
235,22,14,44,75,102,129,157,182,213,232,243,263,276,302,321,345,367,384,398,421,2018010,leftRight
236,14,30,61,88,115,143,168,199,218,229,249,262,288,307,331,353,370,384,407,423,2018010,leftRight
237,30,31,58,85,113,138,169,188,199,219,232,258,277,301,323,340,354,377,393,402,2018010,leftRight
238,31,27,54,82,107,138,157,168,188,201,227,246,270,292,309,323,346,362,371,398,2018010,leftRight
239,27,27,55,80,111,130,141,161,174,200,219,243,265,282,296,319,335,344,371,399,2018010,leftRight
240,27,28,53,84,103,114,134,147,173,192,216,238,255,269,292,308,317,344,372,396,2018010,leftRight
241,28,25,56,75,86,106,119,145,164,188,210,227,241,264,280,289,316,344,368,397,2018010,leftRight
242,25,31,50,61,81,94,120,139,163,185,202,216,239,255,264,291,319,343,372,391,2018010,leftRight
243,31,19,30,50,63,89,108,132,154,171,185,208,224,233,260,288,312,341,360,375,2018010,leftRight
244,19,11,31,44,70,89,113,135,152,166,189,205,214,241,269,293,322,341,356,377,2018010,leftRight
245,11,20,33,59,78,102,124,141,155,178,194,203,230,258,282,311,330,345,366,392,2018010,leftRight
246,20,13,39,58,82,104,121,135,158,174,183,210,238,262,291,310,325,346,372,401,2018010,leftRight
247,13,26,45,69,91,108,122,145,161,170,197,225,249,278,297,312,333,359,388,415,2018010,leftRight
248,26,19,43,65,82,96,119,135,144,171,199,223,252,271,286,307,333,362,389,421,2018010,leftRight
249,19,24,46,63,77,100,116,125,152,180,204,233,252,267,288,314,343,370,402,423,2018010,leftRight
250,24,22,39,53,76,92,101,128,156,180,209,228,243,264,290,319,346,378,399,420,2018010,leftRight
251,22,17,31,54,70,79,106,134,158,187,206,221,242,268,297,324,356,377,398,425,2018010,leftRight
252,17,14,37,53,62,89,117,141,170,189,204,225,251,280,307,339,360,381,408,428,2018010,leftRight
253,14,23,39,48,75,103,127,156,175,190,211,237,266,293,325,346,367,394,414,437,2018010,leftRight
254,23,16,25,52,80,104,133,152,167,188,214,243,270,302,323,344,371,391,414,442,2018010,leftRight
255,16,9,36,64,88,117,136,151,172,198,227,254,286,307,328,355,375,398,426,455,2018010,leftRight
256,9,27,55,79,108,127,142,163,189,218,245,277,298,319,346,366,389,417,446,474,2018010,leftRight
257,27,28,52,81,100,115,136,162,191,218,250,271,292,319,339,362,390,419,447,471,2018010,leftRight
258,28,24,53,72,87,108,134,163,190,222,243,264,291,311,334,362,391,419,443,455,2018010,leftRight
259,24,29,48,63,84,110,139,166,198,219,240,267,287,310,338,367,395,419,431,454,2018010,leftRight
260,29,19,34,55,81,110,137,169,190,211,238,258,281,309,338,366,390,402,425,451,2018010,leftRight
261,19,15,36,62,91,118,150,171,192,219,239,262,290,319,347,371,383,406,432,458,2018010,leftRight
262,15,21,47,76,103,135,156,177,204,224,247,275,304,332,356,368,391,417,443,470,2018010,leftRight
263,21,26,55,82,114,135,156,183,203,226,254,283,311,335,347,370,396,422,449,468,2018010,leftRight
264,26,29,56,88,109,130,157,177,200,228,257,285,309,321,344,370,396,423,442,467,2018010,leftRight
265,29,27,59,80,101,128,148,171,199,228,256,280,292,315,341,367,394,413,438,463,2018010,leftRight
266,27,32,53,74,101,121,144,172,201,229,253,265,288,314,340,367,386,411,436,459,2018010,leftRight
267,32,21,42,69,89,112,140,169,197,221,233,256,282,308,335,354,379,404,427,446,2018010,leftRight
268,21,21,48,68,91,119,148,176,200,212,235,261,287,314,333,358,383,406,425,455,2018010,leftRight
269,21,27,47,70,98,127,155,179,191,214,240,266,293,312,337,362,385,404,434,453,2018010,leftRight
270,27,20,43,71,100,128,152,164,187,213,239,266,285,310,335,358,377,407,426,441,2018010,leftRight
271,20,23,51,80,108,132,144,167,193,219,246,265,290,315,338,357,387,406,421,444,2018010,leftRight
272,23,28,57,85,109,121,144,170,196,223,242,267,292,315,334,364,383,398,421,441,2018010,leftRight
273,28,29,57,81,93,116,142,168,195,214,239,264,287,306,336,355,370,393,413,442,2018010,leftRight
