field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	$N-field2
1223	2	2	4	7	9	13	16	20	23	26	31	34	38	42	45	47	51	53	55	60		1.693
1224	2	2	5	7	11	14	18	21	24	29	32	36	40	43	45	49	51	53	58	59		1.888
1225	2	3	5	9	12	16	19	22	27	30	34	38	41	43	47	49	51	56	57	58		1.402
1226	3	2	6	9	13	16	19	24	27	31	35	38	40	44	46	48	53	54	55	58		3.486
1227	2	4	7	11	14	17	22	25	29	33	36	38	42	44	46	51	52	53	56	61		1.917
1228	4	3	7	10	13	18	21	25	29	32	34	38	40	42	47	48	49	52	57	60		3.920
1229	3	4	7	10	15	18	22	26	29	31	35	37	39	44	45	46	49	54	57	58		2.405
1230	4	3	6	11	14	18	22	25	27	31	33	35	40	41	42	45	50	53	54	57		3.921
1231	3	3	8	11	15	19	22	24	28	30	32	37	38	39	42	47	50	51	54	58		3.287
1232	3	5	8	12	16	19	21	25	27	29	34	35	36	39	44	47	48	51	55	59		4.681
1233	5	3	7	11	14	16	20	22	24	29	30	31	34	39	42	43	46	50	54	56		5.005
1234	3	4	8	11	13	17	19	21	26	27	28	31	36	39	40	43	47	51	53	56		2.937
1235	4	4	7	9	13	15	17	22	23	24	27	32	35	36	39	43	47	49	52	54		4.532
1236	4	3	5	9	11	13	18	19	20	23	28	31	32	35	39	43	45	48	50	55		4.093
1237	3	2	6	8	10	15	16	17	20	25	28	29	32	36	40	42	45	47	52	56		2.937
1238	2	4	6	8	13	14	15	18	23	26	27	30	34	38	40	43	45	50	54	58		1.001
1239	4	2	4	9	10	11	14	19	22	23	26	30	34	36	39	41	46	50	54	58		4.002
1240	2	2	7	8	9	12	17	20	21	24	28	32	34	37	39	44	48	52	56	58		5.150
1241	2	5	6	7	10	15	18	19	22	26	30	32	35	37	42	46	50	54	56	59		2.284
1242	5	1	2	5	10	13	14	17	21	25	27	30	32	37	41	45	49	51	54	56		4.741
1243	1	1	4	9	12	13	16	20	24	26	29	31	36	40	44	48	50	53	55	59		1.222
1244	1	3	8	11	12	15	19	23	25	28	30	35	39	43	47	49	52	54	58	62		1.242
1245	3	5	8	9	12	16	20	22	25	27	32	36	40	44	46	49	51	55	59	62		2.801
1246	5	3	4	7	11	15	17	20	22	27	31	35	39	41	44	46	50	54	57	60		4.894
1247	3	1	4	8	12	14	17	19	24	28	32	36	38	41	43	47	51	54	57	61		3.086
1248	1	3	7	11	13	16	18	23	27	31	35	37	40	42	46	50	53	56	60	62		4.074
1249	3	4	8	10	13	15	20	24	28	32	34	37	39	43	47	50	53	57	59	63		3.165
1250	4	4	6	9	11	16	20	24	28	30	33	35	39	43	46	49	53	55	59	63		3.775
1251	4	2	5	7	12	16	20	24	26	29	31	35	39	42	45	49	51	55	59	62		4.885
1252	2	3	5	10	14	18	22	24	27	29	33	37	40	43	47	49	53	57	60	62		2.541
1253	3	2	7	11	15	19	21	24	26	30	34	37	40	44	46	50	54	57	59	63		2.617
1254	2	5	9	13	17	19	22	24	28	32	35	38	42	44	48	52	55	57	61	64		2.626
1255	5	4	8	12	14	17	19	23	27	30	33	37	39	43	47	50	52	56	59	62		4.770
1256	4	4	8	10	13	15	19	23	26	29	33	35	39	43	46	48	52	55	58	60		3.949
1257	4	4	6	9	11	15	19	22	25	29	31	35	39	42	44	48	51	54	56	59		0.277
1258	4	2	5	7	11	15	18	21	25	27	31	35	38	40	44	47	50	52	55	58		4.144
1259	2	3	5	9	13	16	19	23	25	29	33	36	38	42	45	48	50	53	56	58		5.725
1260	3	2	6	10	13	16	20	22	26	30	33	35	39	42	45	47	50	53	55	58		2.838
1261	2	4	8	11	14	18	20	24	28	31	33	37	40	43	45	48	51	53	56	59		1.888
1262	4	4	7	10	14	16	20	24	27	29	33	36	39	41	44	47	49	52	55	55		4.335
1263	4	3	6	10	12	16	20	23	25	29	32	35	37	40	43	45	48	51	51	54		3.771
1264	3	3	7	9	13	17	20	22	26	29	32	34	37	40	42	45	48	48	51	54		2.476
1265	3	4	6	10	14	17	19	23	26	29	31	34	37	39	42	45	45	48	51	53		3.035
1266	4	2	6	10	13	15	19	22	25	27	30	33	35	38	41	41	44	47	49	52		4.099
1267	2	4	8	11	13	17	20	23	25	28	31	33	36	39	39	42	45	47	50	53		2.398
1268	4	4	7	9	13	16	19	21	24	27	29	32	35	35	38	41	43	46	49	53		4.014
1269	4	3	5	9	12	15	17	20	23	25	28	31	31	34	37	39	42	45	49	51		4.115
1270	3	2	6	9	12	14	17	20	22	25	28	28	31	34	36	39	42	46	48	50		3.046
1271	2	4	7	10	12	15	18	20	23	26	26	29	32	34	37	40	44	46	48	51		1.944
1272	4	3	6	8	11	14	16	19	22	22	25	28	30	33	36	40	42	44	47	50		3.951
1273	3	3	5	8	11	13	16	19	19	22	25	27	30	33	37	39	41	44	47	48		2.795
1274	3	2	5	8	10	13	16	16	19	22	24	27	30	34	36	38	41	44	45	48		3.155
1275	2	3	6	8	11	14	14	17	20	22	25	28	32	34	36	39	42	43	46	48		1.638
1276	3	3	5	8	11	11	14	17	19	22	25	29	31	33	36	39	40	43	45	47		2.517
1277	3	2	5	8	8	11	14	16	19	22	26	28	30	33	36	37	40	42	44	46		3.301
1278	2	3	6	6	9	12	14	17	20	24	26	28	31	34	35	38	40	42	44	45		3.229
1279	3	3	3	6	9	11	14	17	21	23	25	28	31	32	35	37	39	41	42	46		2.647
1280	3	0	3	6	8	11	14	18	20	22	25	28	29	32	34	36	38	39	43	44		3.967
1281	0	3	6	8	11	14	18	20	22	25	28	29	32	34	36	38	39	43	44	48		4.066
1282	3	3	5	8	11	15	17	19	22	25	26	29	31	33	35	36	40	41	45	49		2.492
1283	3	2	5	8	12	14	16	19	22	23	26	28	30	32	33	37	38	42	46	48		3.694
1284	2	3	6	10	12	14	17	20	21	24	26	28	30	31	35	36	40	44	46	49		2.588
1285	3	3	7	9	11	14	17	18	21	23	25	27	28	32	33	37	41	43	46	49		3.636
1286	3	4	6	8	11	14	15	18	20	22	24	25	29	30	34	38	40	43	46	48		3.350
1287	4	2	4	7	10	11	14	16	18	20	21	25	26	30	34	36	39	42	44	50		3.942
1288	2	2	5	8	9	12	14	16	18	19	23	24	28	32	34	37	40	42	48	52		5.723
1289	2	3	6	7	10	12	14	16	17	21	22	26	30	32	35	38	40	46	50	53		3.367
1290	3	3	4	7	9	11	13	14	18	19	23	27	29	32	35	37	43	47	50	55		2.644
1291	3	1	4	6	8	10	11	15	16	20	24	26	29	32	34	40	44	47	52	55		2.152
1292	1	3	5	7	9	10	14	15	19	23	25	28	31	33	39	43	46	51	54	58		1.426
1293	3	2	4	6	7	11	12	16	20	22	25	28	30	36	40	43	48	51	55	58		3.759
1294	2	2	4	5	9	10	14	18	20	23	26	28	34	38	41	46	49	53	56	59		2.328
1295	2	2	3	7	8	12	16	18	21	24	26	32	36	39	44	47	51	54	57	59		2.439
1296	2	1	5	6	10	14	16	19	22	24	30	34	37	42	45	49	52	55	57	60		2.072
1297	1	4	5	9	13	15	18	21	23	29	33	36	41	44	48	51	54	56	59	64		2.067
1298	4	1	5	9	11	14	17	19	25	29	32	37	40	44	47	50	52	55	60	62		4.213
1299	1	4	8	10	13	16	18	24	28	31	36	39	43	46	49	51	54	59	61	64		1.099
1300	4	4	6	9	12	14	20	24	27	32	35	39	42	45	47	50	55	57	60	64		2.500
1301	4	2	5	8	10	16	20	23	28	31	35	38	41	43	46	51	53	56	60	62		3.866
1302	2	3	6	8	14	18	21	26	29	33	36	39	41	44	49	51	54	58	60	63		1.908
1303	3	3	5	11	15	18	23	26	30	33	36	38	41	46	48	51	55	57	60	64		3.454
1304	3	2	8	12	15	20	23	27	30	33	35	38	43	45	48	52	54	57	61	64		3.259
1305	2	6	10	13	18	21	25	28	31	33	36	41	43	46	50	52	55	59	62	66		1.927
1306	6	4	7	12	15	19	22	25	27	30	35	37	40	44	46	49	53	56	60	64		4.405
1307	4	3	8	11	15	18	21	23	26	31	33	36	40	42	45	49	52	56	60	63		2.854
1308	3	5	8	12	15	18	20	23	28	30	33	37	39	42	46	49	53	57	60	62		2.026
1309	5	3	7	10	13	15	18	23	25	28	32	34	37	41	44	48	52	55	57	59		5.397
1310	3	4	7	10	12	15	20	22	25	29	31	34	38	41	45	49	52	54	56	60		2.020
1311	4	3	6	8	11	16	18	21	25	27	30	34	37	41	45	48	50	52	56	60		4.201
1312	3	3	5	8	13	15	18	22	24	27	31	34	38	42	45	47	49	53	57	60		3.232
1313	3	2	5	10	12	15	19	21	24	28	31	35	39	42	44	46	50	54	57	60		3.787
1314	2	3	8	10	13	17	19	22	26	29	33	37	40	42	44	48	52	55	58	61		1.731
1315	3	5	7	10	14	16	19	23	26	30	34	37	39	41	45	49	52	55	58	61		2.449
1316	5	2	5	9	11	14	18	21	25	29	32	34	36	40	44	47	50	53	56	60		4.717
1317	2	3	7	9	12	16	19	23	27	30	32	34	38	42	45	48	51	54	58	63		1.770
1318	3	4	6	9	13	16	20	24	27	29	31	35	39	42	45	48	51	55	60	62		3.295
1319	4	2	5	9	12	16	20	23	25	27	31	35	38	41	44	47	51	56	58	60		3.956
1320	2	3	7	10	14	18	21	23	25	29	33	36	39	42	45	49	54	56	58	62		2.109
1321	3	4	7	11	15	18	20	22	26	30	33	36	39	42	46	51	53	55	59	65		3.282
1322	4	3	7	11	14	16	18	22	26	29	32	35	38	42	47	49	51	55	61	64		3.422
1323	3	4	8	11	13	15	19	23	26	29	32	35	39	44	46	48	52	58	61	64		3.396
1324	4	4	7	9	11	15	19	22	25	28	31	35	40	42	44	48	54	57	60	65		4.151
1325	4	3	5	7	11	15	18	21	24	27	31	36	38	40	44	50	53	56	61	63		4.122
1326	3	2	4	8	12	15	18	21	24	28	33	35	37	41	47	50	53	58	60	63		2.589
1327	2	2	6	10	13	16	19	22	26	31	33	35	39	45	48	51	56	58	61	65		2.081
1328	2	4	8	11	14	17	20	24	29	31	33	37	43	46	49	54	56	59	63	66		2.159
1329	4	4	7	10	13	16	20	25	27	29	33	39	42	45	50	52	55	59	62	67		4.078
1330	4	3	6	9	12	16	21	23	25	29	35	38	41	46	48	51	55	58	63	66		3.704
1331	3	3	6	9	13	18	20	22	26	32	35	38	43	45	48	52	55	60	63	65		2.515
1332	3	3	6	10	15	17	19	23	29	32	35	40	42	45	49	52	57	60	62	63		4.693
1333	3	3	7	12	14	16	20	26	29	32	37	39	42	46	49	54	57	59	60	60		2.699
1334	3	4	9	11	13	17	23	26	29	34	36	39	43	46	51	54	56	57	57	59		2.926
1335	4	5	7	9	13	19	22	25	30	32	35	39	42	47	50	52	53	53	55	58		3.428
1336	5	2	4	8	14	17	20	25	27	30	34	37	42	45	47	48	48	50	53	58		4.987
1337	2	2	6	12	15	18	23	25	28	32	35	40	43	45	46	46	48	51	56	59		2.502
1338	2	4	10	13	16	21	23	26	30	33	38	41	43	44	44	46	49	54	57	60		1.978
1339	4	6	9	12	17	19	22	26	29	34	37	39	40	40	42	45	50	53	56	60		3.718
1340	6	3	6	11	13	16	20	23	28	31	33	34	34	36	39	44	47	50	54	57		5.864
1341	3	3	8	10	13	17	20	25	28	30	31	31	33	36	41	44	47	51	54	60		2.335
1342	3	5	7	10	14	17	22	25	27	28	28	30	33	38	41	44	48	51	57	58		2.904
1343	5	2	5	9	12	17	20	22	23	23	25	28	33	36	39	43	46	52	53	55		5.218
1344	2	3	7	10	15	18	20	21	21	23	26	31	34	37	41	44	50	51	53	55		2.002
1345	3	4	7	12	15	17	18	18	20	23	28	31	34	38	41	47	48	50	52	57		2.698
1346	4	3	8	11	13	14	14	16	19	24	27	30	34	37	43	44	46	48	53	57		4.122
1347	3	5	8	10	11	11	13	16	21	24	27	31	34	40	41	43	45	50	54	57		2.613
1348	5	3	5	6	6	8	11	16	19	22	26	29	35	36	38	40	45	49	52	56		4.900
1349	3	2	3	3	5	8	13	16	19	23	26	32	33	35	37	42	46	49	53	55		2.493
1350	2	1	1	3	6	11	14	17	21	24	30	31	33	35	40	44	47	51	53	57		2.213
1351	1	0	2	5	10	13	16	20	23	29	30	32	34	39	43	46	50	52	56	59		1.218
1352	0	2	5	10	13	16	20	23	29	30	32	34	39	43	46	50	52	56	59	63		-0.329
1353	2	3	8	11	14	18	21	27	28	30	32	37	41	44	48	50	54	57	61	64		1.824
1354	3	5	8	11	15	18	24	25	27	29	34	38	41	45	47	51	54	58	61	64		3.252
1355	5	3	6	10	13	19	20	22	24	29	33	36	40	42	46	49	53	56	59	63		0.208
1356	3	3	7	10	16	17	19	21	26	30	33	37	39	43	46	50	53	56	60	65		3.039
1357	3	4	7	13	14	16	18	23	27	30	34	36	40	43	47	50	53	57	62	66		2.739
1358	4	3	9	10	12	14	19	23	26	30	32	36	39	43	46	49	53	58	62	67		4.013
1359	3	6	7	9	11	16	20	23	27	29	33	36	40	43	46	50	55	59	64	67		2.794
1360	6	1	3	5	10	14	17	21	23	27	30	34	37	40	44	49	53	58	61	65		6.258
1361	1	2	4	9	13	16	20	22	26	29	33	36	39	43	48	52	57	60	64	67		0.789
1362	2	2	7	11	14	18	20	24	27	31	34	37	41	46	50	55	58	62	65	65		4.163
1363	2	5	9	12	16	18	22	25	29	32	35	39	44	48	53	56	60	63	63	67		4.960
1364	5	4	7	11	13	17	20	24	27	30	34	39	43	48	51	55	58	58	62	64		4.409
1365	4	3	7	9	13	16	20	23	26	30	35	39	44	47	51	54	54	58	60	62		3.897
1366	3	4	6	10	13	17	20	23	27	32	36	41	44	48	51	51	55	57	59	62		3.264
1367	4	2	6	9	13	16	19	23	28	32	37	40	44	47	47	51	53	55	58	61		2.988
1368	2	4	7	11	14	17	21	26	30	35	38	42	45	45	49	51	53	56	59	62		2.160
1369	4	3	7	10	13	17	22	26	31	34	38	41	41	45	47	49	52	55	58	58		3.845
1370	3	4	7	10	14	19	23	28	31	35	38	38	42	44	46	49	52	55	55	60		4.149
1371	4	3	6	10	15	19	24	27	31	34	34	38	40	42	45	48	51	51	56	58		3.933
1372	3	3	7	12	16	21	24	28	31	31	35	37	39	42	45	48	48	53	55	59		2.433
1373	3	4	9	13	18	21	25	28	28	32	34	36	39	42	45	45	50	52	56	60		3.199
1374	4	5	9	14	17	21	24	24	28	30	32	35	38	41	41	46	48	52	56	59		3.769
1375	5	4	9	12	16	19	19	23	25	27	30	33	36	36	41	43	47	51	54	59		4.843
1376	4	5	8	12	15	15	19	21	23	26	29	32	32	37	39	43	47	50	55	59		3.825
1377	5	3	7	10	10	14	16	18	21	24	27	27	32	34	38	42	45	50	54	58		5.024
1378	3	4	7	7	11	13	15	18	21	24	24	29	31	35	39	42	47	51	55	61		2.689
1379	4	3	3	7	9	11	14	17	20	20	25	27	31	35	38	43	47	51	57	60		4.195
1380	3	0	4	6	8	11	14	17	17	22	24	28	32	35	40	44	48	54	57	62		1.949
1381	0	4	6	8	11	14	17	17	22	24	28	32	35	40	44	48	54	57	62	64		4.320
1382	4	2	4	7	10	13	13	18	20	24	28	31	36	40	44	50	53	58	60	64		3.612
1383	2	2	5	8	11	11	16	18	22	26	29	34	38	42	48	51	56	58	62	66		2.291
1384	2	3	6	9	9	14	16	20	24	27	32	36	40	46	49	54	56	60	64	68		2.325
1385	3	3	6	6	11	13	17	21	24	29	33	37	43	46	51	53	57	61	65	69		3.154
1386	3	3	3	8	10	14	18	21	26	30	34	40	43	48	50	54	58	62	66	68		2.176
1387	3	0	5	7	11	15	18	23	27	31	37	40	45	47	51	55	59	63	65	68		3.176
1388	0	5	7	11	15	18	23	27	31	37	40	45	47	51	55	59	63	65	68	71		1.919
1389	5	2	6	10	13	18	22	26	32	35	40	42	46	50	54	58	60	63	66	71		4.502
1390	2	4	8	11	16	20	24	30	33	38	40	44	48	52	56	58	61	64	69	70		2.259
1391	4	4	7	12	16	20	26	29	34	36	40	44	48	52	54	57	60	65	66	69		4.294
1392	4	3	8	12	16	22	25	30	32	36	40	44	48	50	53	56	61	62	65	71		3.700
1393	3	5	9	13	19	22	27	29	33	37	41	45	47	50	53	58	59	62	68	70		3.165
1394	5	4	8	14	17	22	24	28	32	36	40	42	45	48	53	54	57	63	65	69		4.872
1395	4	4	10	13	18	20	24	28	32	36	38	41	44	49	50	53	59	61	65	68		3.646
1396	4	6	9	14	16	20	24	28	32	34	37	40	45	46	49	55	57	61	64	67		3.208
1397	6	3	8	10	14	18	22	26	28	31	34	39	40	43	49	51	55	58	61	64		6.279
1398	3	5	7	11	15	19	23	25	28	31	36	37	40	46	48	52	55	58	61	63		3.176
1399	5	2	6	10	14	18	20	23	26	31	32	35	41	43	47	50	53	56	58	61		2.550
1400	2	4	8	12	16	18	21	24	29	30	33	39	41	45	48	51	54	56	59	63		2.526
1401	4	4	8	12	14	17	20	25	26	29	35	37	41	44	47	50	52	55	59	60		3.847
1402	4	4	8	10	13	16	21	22	25	31	33	37	40	43	46	48	51	55	56	59		3.833
1403	4	4	6	9	12	17	18	21	27	29	33	36	39	42	44	47	51	52	55	59		4.149
1404	4	2	5	8	13	14	17	23	25	29	32	35	38	40	43	47	48	51	55	55		5.383
1405	2	3	6	11	12	15	21	23	27	30	33	36	38	41	45	46	49	53	53	57		2.197
1406	3	3	8	9	12	18	20	24	27	30	33	35	38	42	43	46	50	50	54	55		3.051
1407	3	5	6	9	15	17	21	24	27	30	32	35	39	40	43	47	47	51	52	54		2.974
1408	5	1	4	10	12	16	19	22	25	27	30	34	35	38	42	42	46	47	49	51		4.711
1409	1	3	9	11	15	18	21	24	26	29	33	34	37	41	41	45	46	48	50	54		0.922
1410	3	6	8	12	15	18	21	23	26	30	31	34	38	38	42	43	45	47	51	55		2.877
1411	6	2	6	9	12	15	17	20	24	25	28	32	32	36	37	39	41	45	49	50		6.362
1412	2	4	7	10	13	15	18	22	23	26	30	30	34	35	37	39	43	47	48	49		2.023
1413	4	3	6	9	11	14	18	19	22	26	26	30	31	33	35	39	43	44	45	47		2.943
1414	3	3	6	8	11	15	16	19	23	23	27	28	30	32	36	40	41	42	44	47		4.521
1415	3	3	5	8	12	13	16	20	20	24	25	27	29	33	37	38	39	41	44	49		2.119
1416	3	2	5	9	10	13	17	17	21	22	24	26	30	34	35	36	38	41	46	48		3.039
1417	2	3	7	8	11	15	15	19	20	22	24	28	32	33	34	36	39	44	46	49		1.858
1418	3	4	5	8	12	12	16	17	19	21	25	29	30	31	33	36	41	43	46	51		2.827
1419	4	1	4	8	8	12	13	15	17	21	25	26	27	29	32	37	39	42	47	51		3.789
1420	1	3	7	7	11	12	14	16	20	24	25	26	28	31	36	38	41	46	50	52		0.633
1421	3	4	4	8	9	11	13	17	21	22	23	25	28	33	35	38	43	47	49	53		3.132
1422	4	0	4	5	7	9	13	17	18	19	21	24	29	31	34	39	43	45	49	52		2.537
1423	0	4	5	7	9	13	17	18	19	21	24	29	31	34	39	43	45	49	52	55		1.894
1424	4	1	3	5	9	13	14	15	17	20	25	27	30	35	39	41	45	48	51	52		2.848
1425	1	2	4	8	12	13	14	16	19	24	26	29	34	38	40	44	47	50	51	53		1.198
1426	2	2	6	10	11	12	14	17	22	24	27	32	36	38	42	45	48	49	51	55		2.852
1427	2	4	8	9	10	12	15	20	22	25	30	34	36	40	43	46	47	49	53	57		2.595
1428	4	4	5	6	8	11	16	18	21	26	30	32	36	39	42	43	45	49	53	56		3.275
1429	4	1	2	4	7	12	14	17	22	26	28	32	35	38	39	41	45	49	52	55		4.278
1430	1	1	3	6	11	13	16	21	25	27	31	34	37	38	40	44	48	51	54	57		1.291
1431	1	2	5	10	12	15	20	24	26	30	33	36	37	39	43	47	50	53	56	58		1.009
1432	2	3	8	10	13	18	22	24	28	31	34	35	37	41	45	48	51	54	56	58		3.248
1433	3	5	7	10	15	19	21	25	28	31	32	34	38	42	45	48	51	53	55	57		2.881
1434	5	2	5	10	14	16	20	23	26	27	29	33	37	40	43	46	48	50	52	56		3.831
1435	2	3	8	12	14	18	21	24	25	27	31	35	38	41	44	46	48	50	54	59		2.042
1436	3	5	9	11	15	18	21	22	24	28	32	35	38	41	43	45	47	51	56	58		3.259
1437	5	4	6	10	13	16	17	19	23	27	30	33	36	38	40	42	46	51	53	56		5.067
1438	4	2	6	9	12	13	15	19	23	26	29	32	34	36	38	42	47	49	52	54		3.885
1439	2	4	7	10	11	13	17	21	24	27	30	32	34	36	40	45	47	50	52	54		1.820
1440	4	3	6	7	9	13	17	20	23	26	28	30	32	36	41	43	46	48	50	53		3.519
1441	3	3	4	6	10	14	17	20	23	25	27	29	33	38	40	43	45	47	50	55		2.521
1442	3	1	3	7	11	14	17	20	22	24	26	30	35	37	40	42	44	47	52	55		2.997
1443	1	2	6	10	13	16	19	21	23	25	29	34	36	39	41	43	46	51	54	59		0.965
1444	2	4	8	11	14	17	19	21	23	27	32	34	37	39	41	44	49	52	57	60		2.225
1445	4	4	7	10	13	15	17	19	23	28	30	33	35	37	40	45	48	53	56	58		3.651
1446	4	3	6	9	11	13	15	19	24	26	29	31	33	36	41	44	49	52	54	57		4.408
1447	3	3	6	8	10	12	16	21	23	26	28	30	33	38	41	46	49	51	54	58		2.824
1448	3	3	5	7	9	13	18	20	23	25	27	30	35	38	43	46	48	51	55	58		2.305
1449	3	2	4	6	10	15	17	20	22	24	27	32	35	40	43	45	48	52	55	59		3.161
1450	2	2	4	8	13	15	18	20	22	25	30	33	38	41	43	46	50	53	57	61		2.029
1451	2	2	6	11	13	16	18	20	23	28	31	36	39	41	44	48	51	55	59	63		2.198
1452	2	4	9	11	14	16	18	21	26	29	34	37	39	42	46	49	53	57	61	65		2.233
1453	4	5	7	10	12	14	17	22	25	30	33	35	38	42	45	49	53	57	61	63		2.960
1454	5	2	5	7	9	12	17	20	25	28	30	33	37	40	44	48	52	56	58	61		5.451
1455	2	3	5	7	10	15	18	23	26	28	31	35	38	42	46	50	54	56	59	62		2.644
1456	3	2	4	7	12	15	20	23	25	28	32	35	39	43	47	51	53	56	59	62		3.861
1457	2	2	5	10	13	18	21	23	26	30	33	37	41	45	49	51	54	57	60	63		2.134
1458	2	3	8	11	16	19	21	24	28	31	35	39	43	47	49	52	55	58	61	65		3.242
1459	3	5	8	13	16	18	21	25	28	32	36	40	44	46	49	52	55	58	62	65		3.177
1460	5	3	8	11	13	16	20	23	27	31	35	39	41	44	47	50	53	57	60	63		4.065
1461	3	5	8	10	13	17	20	24	28	32	36	38	41	44	47	50	54	57	60	61		2.484
1462	5	3	5	8	12	15	19	23	27	31	33	36	39	42	45	49	52	55	56	59		4.959
1463	3	2	5	9	12	16	20	24	28	30	33	36	39	42	46	49	52	53	56	58		2.725
1464	2	3	7	10	14	18	22	26	28	31	34	37	40	44	47	50	51	54	56	59		2.251
1465	3	4	7	11	15	19	23	25	28	31	34	37	41	44	47	48	51	53	56	58		3.172
1466	4	3	7	11	15	19	21	24	27	30	33	37	40	43	44	47	49	52	54	58		4.285
1467	3	4	8	12	16	18	21	24	27	30	34	37	40	41	44	46	49	51	55	60		2.803
1468	4	4	8	12	14	17	20	23	26	30	33	36	37	40	42	45	47	51	56	59		3.580
1469	4	4	8	10	13	16	19	22	26	29	32	33	36	38	41	43	47	52	55	59		3.830
1470	4	4	6	9	12	15	18	22	25	28	29	32	34	37	39	43	48	51	55	59		3.804
1471	4	2	5	8	11	14	18	21	24	25	28	30	33	35	39	44	47	51	55	59		4.899
1472	2	3	6	9	12	16	19	22	23	26	28	31	33	37	42	45	49	53	57	61		1.769
1473	3	3	6	9	13	16	19	20	23	25	28	30	34	39	42	46	50	54	58	61		2.659
1474	3	3	6	10	13	16	17	20	22	25	27	31	36	39	43	47	51	55	58	61		3.047
1475	3	3	7	10	13	14	17	19	22	24	28	33	36	40	44	48	52	55	58	61		2.856
1476	3	4	7	10	11	14	16	19	21	25	30	33	37	41	45	49	52	55	58	58		4.841
1477	4	3	6	7	10	12	15	17	21	26	29	33	37	41	45	48	51	54	54	56		3.030
1478	3	3	4	7	9	12	14	18	23	26	30	34	38	42	45	48	51	51	53	56		2.910
1479	3	1	4	6	9	11	15	20	23	27	31	35	39	42	45	48	48	50	53	57		0.989
1480	1	3	5	8	10	14	19	22	26	30	34	38	41	44	47	47	49	52	56	59		0.909
1481	3	2	5	7	11	16	19	23	27	31	35	38	41	44	44	46	49	53	56	59		3.252
1482	2	3	5	9	14	17	21	25	29	33	36	39	42	42	44	47	51	54	57	59		3.255
1483	3	2	6	11	14	18	22	26	30	33	36	39	39	41	44	48	51	54	56	58		3.300
1484	2	4	9	12	16	20	24	28	31	34	37	37	39	42	46	49	52	54	56	60		2.137
1485	4	5	8	12	16	20	24	27	30	33	33	35	38	42	45	48	50	52	56	61		3.701
1486	5	3	7	11	15	19	22	25	28	28	30	33	37	40	43	45	47	51	56	58		5.044
1487	3	4	8	12	16	19	22	25	25	27	30	34	37	40	42	44	48	53	55	60		2.374
1488	4	4	8	12	15	18	21	21	23	26	30	33	36	38	40	44	49	51	56	58		4.101
1489	4	4	8	11	14	17	17	19	22	26	29	32	34	36	40	45	47	52	54	58		3.875
1490	4	4	7	10	13	13	15	18	22	25	28	30	32	36	41	43	48	50	54	56		2.748
1491	4	3	6	9	9	11	14	18	21	24	26	28	32	37	39	44	46	50	52	55		4.110
1492	3	3	6	6	8	11	15	18	21	23	25	29	34	36	41	43	47	49	52	54		2.427
1493	3	3	3	5	8	12	15	18	20	22	26	31	33	38	40	44	46	49	51	52		3.257
1494	3	0	2	5	9	12	15	17	19	23	28	30	35	37	41	43	46	48	49	51		3.302
1495	0	2	5	9	12	15	17	19	23	28	30	35	37	41	43	46	48	49	51	55		2.776
1496	2	3	7	10	13	15	17	21	26	28	33	35	39	41	44	46	47	49	53	57		3.250
1497	3	4	7	10	12	14	18	23	25	30	32	36	38	41	43	44	46	50	54	58		2.866
1498	4	3	6	8	10	14	19	21	26	28	32	34	37	39	40	42	46	50	54	56		3.950
1499	3	3	5	7	11	16	18	23	25	29	31	34	36	37	39	43	47	51	53	56		3.417
1500	3	2	4	8	13	15	20	22	26	28	31	33	34	36	40	44	48	50	53	57		2.827
1501	2	2	6	11	13	18	20	24	26	29	31	32	34	38	42	46	48	51	55	57		2.146
1502	2	4	9	11	16	18	22	24	27	29	30	32	36	40	44	46	49	53	55	56		1.203
1503	4	5	7	12	14	18	20	23	25	26	28	32	36	40	42	45	49	51	52	54		4.115
1504	5	2	7	9	13	15	18	20	21	23	27	31	35	37	40	44	46	47	49	54		5.278
1505	2	5	7	11	13	16	18	19	21	25	29	33	35	38	42	44	45	47	52	56		1.557
1506	5	2	6	8	11	13	14	16	20	24	28	30	33	37	39	40	42	47	51	53		5.046
1507	2	4	6	9	11	12	14	18	22	26	28	31	35	37	38	40	45	49	51	52		2.164
1508	4	2	5	7	8	10	14	18	22	24	27	31	33	34	36	41	45	47	48	50		4.234
1509	2	3	5	6	8	12	16	20	22	25	29	31	32	34	39	43	45	46	48	52		2.310
1510	3	2	3	5	9	13	17	19	22	26	28	29	31	36	40	42	43	45	49	53		2.660
1511	2	1	3	7	11	15	17	20	24	26	27	29	34	38	40	41	43	47	51	53		5.380
1512	1	2	6	10	14	16	19	23	25	26	28	33	37	39	40	42	46	50	52	55		1.002
1513	2	4	8	12	14	17	21	23	24	26	31	35	37	38	40	44	48	50	53	57		2.255
1514	4	4	8	10	13	17	19	20	22	27	31	33	34	36	40	44	46	49	53	56		5.539
1515	4	4	6	9	13	15	16	18	23	27	29	30	32	36	40	42	45	49	52	57		4.071
1516	4	2	5	9	11	12	14	19	23	25	26	28	32	36	38	41	45	48	53	57		4.035
1517	2	3	7	9	10	12	17	21	23	24	26	30	34	36	39	43	46	51	55	58		2.184
1518	3	4	6	7	9	14	18	20	21	23	27	31	33	36	40	43	48	52	55	57		2.906
