56,1,2,3,4,6,8,11,11,14,16,19,20,23,27,29,33,34,36,40,42,2018010,prime
57,2,1,2,4,6,9,9,12,14,17,18,21,25,27,31,32,34,38,40,43,2018010,prime
58,1,1,3,5,8,8,11,13,16,17,20,24,26,30,31,33,37,39,42,45,2018010,prime
59,1,2,4,7,7,10,12,15,16,19,23,25,29,30,32,36,38,41,44,47,2018010,prime
60,2,2,5,5,8,10,13,14,17,21,23,27,28,30,34,36,39,42,45,48,2018010,prime
61,2,3,3,6,8,11,12,15,19,21,25,26,28,32,34,37,40,43,46,48,2018010,prime
62,3,0,3,5,8,9,12,16,18,22,23,25,29,31,34,37,40,43,45,48,2018010,prime
63,0,3,5,8,9,12,16,18,22,23,25,29,31,34,37,40,43,45,48,49,2018010,prime
64,3,2,5,6,9,13,15,19,20,22,26,28,31,34,37,40,42,45,46,47,2018010,prime
65,2,3,4,7,11,13,17,18,20,24,26,29,32,35,38,40,43,44,45,47,2018010,prime
66,3,1,4,8,10,14,15,17,21,23,26,29,32,35,37,40,41,42,44,45,2018010,prime
67,1,3,7,9,13,14,16,20,22,25,28,31,34,36,39,40,41,43,44,47,2018010,prime
68,3,4,6,10,11,13,17,19,22,25,28,31,33,36,37,38,40,41,44,47,2018010,prime
69,4,2,6,7,9,13,15,18,21,24,27,29,32,33,34,36,37,40,43,46,2018010,prime
70,2,4,5,7,11,13,16,19,22,25,27,30,31,32,34,35,38,41,44,45,2018010,prime
71,4,1,3,7,9,12,15,18,21,23,26,27,28,30,31,34,37,40,41,45,2018010,prime
72,1,2,6,8,11,14,17,20,22,25,26,27,29,30,33,36,39,40,44,47,2018010,prime
73,2,4,6,9,12,15,18,20,23,24,25,27,28,31,34,37,38,42,45,47,2018010,prime
74,4,2,5,8,11,14,16,19,20,21,23,24,27,30,33,34,38,41,43,45,2018010,prime
75,2,3,6,9,12,14,17,18,19,21,22,25,28,31,32,36,39,41,43,46,2018010,prime
76,3,3,6,9,11,14,15,16,18,19,22,25,28,29,33,36,38,40,43,44,2018010,prime
77,3,3,6,8,11,12,13,15,16,19,22,25,26,30,33,35,37,40,41,46,2018010,prime
78,3,3,5,8,9,10,12,13,16,19,22,23,27,30,32,34,37,38,43,45,2018010,prime
79,3,2,5,6,7,9,10,13,16,19,20,24,27,29,31,34,35,40,42,45,2018010,prime
80,2,3,4,5,7,8,11,14,17,18,22,25,27,29,32,33,38,40,43,46,2018010,prime
81,3,1,2,4,5,8,11,14,15,19,22,24,26,29,30,35,37,40,43,45,2018010,prime
82,1,1,3,4,7,10,13,14,18,21,23,25,28,29,34,36,39,42,44,45,2018010,prime
83,1,2,3,6,9,12,13,17,20,22,24,27,28,33,35,38,41,43,44,45,2018010,prime
84,2,1,4,7,10,11,15,18,20,22,25,26,31,33,36,39,41,42,43,46,2018010,prime
85,1,3,6,9,10,14,17,19,21,24,25,30,32,35,38,40,41,42,45,46,2018010,prime
86,3,3,6,7,11,14,16,18,21,22,27,29,32,35,37,38,39,42,43,46,2018010,prime
87,3,3,4,8,11,13,15,18,19,24,26,29,32,34,35,36,39,40,43,44,2018010,prime
88,3,1,5,8,10,12,15,16,21,23,26,29,31,32,33,36,37,40,41,43,2018010,prime
89,1,4,7,9,11,14,15,20,22,25,28,30,31,32,35,36,39,40,42,44,2018010,prime
90,4,3,5,7,10,11,16,18,21,24,26,27,28,31,32,35,36,38,40,42,2018010,prime
91,3,2,4,7,8,13,15,18,21,23,24,25,28,29,32,33,35,37,39,42,2018010,prime
92,2,2,5,6,11,13,16,19,21,22,23,26,27,30,31,33,35,37,40,43,2018010,prime
93,2,3,4,9,11,14,17,19,20,21,24,25,28,29,31,33,35,38,41,44,2018010,prime
94,3,1,6,8,11,14,16,17,18,21,22,25,26,28,30,32,35,38,41,44,2018010,prime
95,1,5,7,10,13,15,16,17,20,21,24,25,27,29,31,34,37,40,43,45,2018010,prime
96,5,2,5,8,10,11,12,15,16,19,20,22,24,26,29,32,35,38,40,41,2018010,prime
97,2,3,6,8,9,10,13,14,17,18,20,22,24,27,30,33,36,38,39,41,2018010,prime
98,3,3,5,6,7,10,11,14,15,17,19,21,24,27,30,33,35,36,38,40,2018010,prime
99,3,2,3,4,7,8,11,12,14,16,18,21,24,27,30,32,33,35,37,39,2018010,prime
100,2,1,2,5,6,9,10,12,14,16,19,22,25,28,30,31,33,35,37,39,2018010,prime
101,1,1,4,5,8,9,11,13,15,18,21,24,27,29,30,32,34,36,38,40,2018010,prime
102,1,3,4,7,8,10,12,14,17,20,23,26,28,29,31,33,35,37,39,41,2018010,prime
103,3,1,4,5,7,9,11,14,17,20,23,25,26,28,30,32,34,36,38,41,2018010,prime
104,1,3,4,6,8,10,13,16,19,22,24,25,27,29,31,33,35,37,40,44,2018010,prime
105,3,1,3,5,7,10,13,16,19,21,22,24,26,28,30,32,34,37,41,42,2018010,prime
106,1,2,4,6,9,12,15,18,20,21,23,25,27,29,31,33,36,40,41,44,2018010,prime
107,2,2,4,7,10,13,16,18,19,21,23,25,27,29,31,34,38,39,42,44,2018010,prime
108,2,2,5,8,11,14,16,17,19,21,23,25,27,29,32,36,37,40,42,44,2018010,prime
109,2,3,6,9,12,14,15,17,19,21,23,25,27,30,34,35,38,40,42,43,2018010,prime
110,3,3,6,9,11,12,14,16,18,20,22,24,27,31,32,35,37,39,40,43,2018010,prime
111,3,3,6,8,9,11,13,15,17,19,21,24,28,29,32,34,36,37,40,41,2018010,prime
112,3,3,5,6,8,10,12,14,16,18,21,25,26,29,31,33,34,37,38,40,2018010,prime
113,3,2,3,5,7,9,11,13,15,18,22,23,26,28,30,31,34,35,37,40,2018010,prime
114,2,1,3,5,7,9,11,13,16,20,21,24,26,28,29,32,33,35,38,40,2018010,prime
115,1,2,4,6,8,10,12,15,19,20,23,25,27,28,31,32,34,37,39,40,2018010,prime
116,2,2,4,6,8,10,13,17,18,21,23,25,26,29,30,32,35,37,38,41,2018010,prime
117,2,2,4,6,8,11,15,16,19,21,23,24,27,28,30,33,35,36,39,41,2018010,prime
118,2,2,4,6,9,13,14,17,19,21,22,25,26,28,31,33,34,37,39,41,2018010,prime
119,2,2,4,7,11,12,15,17,19,20,23,24,26,29,31,32,35,37,39,41,2018010,prime
120,2,2,5,9,10,13,15,17,18,21,22,24,27,29,30,33,35,37,39,41,2018010,prime
121,2,3,7,8,11,13,15,16,19,20,22,25,27,28,31,33,35,37,39,41,2018010,prime
122,3,4,5,8,10,12,13,16,17,19,22,24,25,28,30,32,34,36,38,40,2018010,prime
123,4,1,4,6,8,9,12,13,15,18,20,21,24,26,28,30,32,34,36,39,2018010,prime
124,1,3,5,7,8,11,12,14,17,19,20,23,25,27,29,31,33,35,38,39,2018010,prime
125,3,2,4,5,8,9,11,14,16,17,20,22,24,26,28,30,32,35,36,38,2018010,prime
126,2,2,3,6,7,9,12,14,15,18,20,22,24,26,28,30,33,34,36,37,2018010,prime
127,2,1,4,5,7,10,12,13,16,18,20,22,24,26,28,31,32,34,35,36,2018010,prime
128,1,3,4,6,9,11,12,15,17,19,21,23,25,27,30,31,33,34,35,40,2018010,prime
129,3,1,3,6,8,9,12,14,16,18,20,22,24,27,28,30,31,32,37,40,2018010,prime
130,1,2,5,7,8,11,13,15,17,19,21,23,26,27,29,30,31,36,39,41,2018010,prime
131,2,3,5,6,9,11,13,15,17,19,21,24,25,27,28,29,34,37,39,41,2018010,prime
132,3,2,3,6,8,10,12,14,16,18,21,22,24,25,26,31,34,36,38,40,2018010,prime
133,2,1,4,6,8,10,12,14,16,19,20,22,23,24,29,32,34,36,38,41,2018010,prime
134,1,3,5,7,9,11,13,15,18,19,21,22,23,28,31,33,35,37,40,41,2018010,prime
135,3,2,4,6,8,10,12,15,16,18,19,20,25,28,30,32,34,37,38,41,2018010,prime
