field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	$N-field2
1865	1	1	2	4	7	9	12	14	14	16	18	20	24	25	25	30	31	34	38	38		1.794
1866	1	1	3	6	8	11	13	13	15	17	19	23	24	24	29	30	33	37	37	40		0.889
1867	1	2	5	7	10	12	12	14	16	18	22	23	23	28	29	32	36	36	39	39		1.124
1868	2	3	5	8	10	10	12	14	16	20	21	21	26	27	30	34	34	37	37	40		1.888
1869	3	2	5	7	7	9	11	13	17	18	18	23	24	27	31	31	34	34	37	41		3.195
1870	2	3	5	5	7	9	11	15	16	16	21	22	25	29	29	32	32	35	39	42		0.879
1871	3	2	2	4	6	8	12	13	13	18	19	22	26	26	29	29	32	36	39	42		5.338
1872	2	0	2	4	6	10	11	11	16	17	20	24	24	27	27	30	34	37	40	42		3.197
1873	0	2	4	6	10	11	11	16	17	20	24	24	27	27	30	34	37	40	42	43		2.000
1874	2	2	4	8	9	9	14	15	18	22	22	25	25	28	32	35	38	40	41	43		1.939
1875	2	2	6	7	7	12	13	16	20	20	23	23	26	30	33	36	38	39	41	43		0.162
1876	2	4	5	5	10	11	14	18	18	21	21	24	28	31	34	36	37	39	41	44		1.915
1877	4	1	1	6	7	10	14	14	17	17	20	24	27	30	32	33	35	37	40	43		4.079
1878	1	0	5	6	9	13	13	16	16	19	23	26	29	31	32	34	36	39	42	46		1.191
1879	0	5	6	9	13	13	16	16	19	23	26	29	31	32	34	36	39	42	46	49		2.258
1880	5	1	4	8	8	11	11	14	18	21	24	26	27	29	31	34	37	41	44	46		7.652
1881	1	3	7	7	10	10	13	17	20	23	25	26	28	30	33	36	40	43	45	47		1.495
1882	3	4	4	7	7	10	14	17	20	22	23	25	27	30	33	37	40	42	44	46		2.257
1883	4	0	3	3	6	10	13	16	18	19	21	23	26	29	33	36	38	40	42	43		4.161
1884	0	3	3	6	10	13	16	18	19	21	23	26	29	33	36	38	40	42	43	45		2.823
1885	3	0	3	7	10	13	15	16	18	20	23	26	30	33	35	37	39	40	42	45		6.911
1886	0	3	7	10	13	15	16	18	20	23	26	30	33	35	37	39	40	42	45	48		1.446
1887	3	4	7	10	12	13	15	17	20	23	27	30	32	34	36	37	39	42	45	48		2.382
1888	4	3	6	8	9	11	13	16	19	23	26	28	30	32	33	35	38	41	44	46		4.016
1889	3	3	5	6	8	10	13	16	20	23	25	27	29	30	32	35	38	41	43	46		3.365
1890	3	2	3	5	7	10	13	17	20	22	24	26	27	29	32	35	38	40	43	47		2.806
1891	2	1	3	5	8	11	15	18	20	22	24	25	27	30	33	36	38	41	45	47		2.282
1892	1	2	4	7	10	14	17	19	21	23	24	26	29	32	35	37	40	44	46	47		1.475
1893	2	2	5	8	12	15	17	19	21	22	24	27	30	33	35	38	42	44	45	48		2.001
1894	2	3	6	10	13	15	17	19	20	22	25	28	31	33	36	40	42	43	46	46		2.128
1895	3	3	7	10	12	14	16	17	19	22	25	28	30	33	37	39	40	43	43	45		0.817
1896	3	4	7	9	11	13	14	16	19	22	25	27	30	34	36	37	40	40	42	44		2.990
1897	4	3	5	7	9	10	12	15	18	21	23	26	30	32	33	36	36	38	40	44		4.334
1898	3	2	4	6	7	9	12	15	18	20	23	27	29	30	33	33	35	37	41	42		2.433
1899	2	2	4	5	7	10	13	16	18	21	25	27	28	31	31	33	35	39	40	43		1.579
1900	2	2	3	5	8	11	14	16	19	23	25	26	29	29	31	33	37	38	41	44		0.939
1901	2	1	3	6	9	12	14	17	21	23	24	27	27	29	31	35	36	39	42	45		2.106
1902	1	2	5	8	11	13	16	20	22	23	26	26	28	30	34	35	38	41	44	45		1.997
1903	2	3	6	9	11	14	18	20	21	24	24	26	28	32	33	36	39	42	43	46		4.263
1904	3	3	6	8	11	15	17	18	21	21	23	25	29	30	33	36	39	40	43	45		1.994
1905	3	3	5	8	12	14	15	18	18	20	22	26	27	30	33	36	37	40	42	46		5.040
1906	3	2	5	9	11	12	15	15	17	19	23	24	27	30	33	34	37	39	43	45		2.446
1907	2	3	7	9	10	13	13	15	17	21	22	25	28	31	32	35	37	41	43	47		2.294
1908	3	4	6	7	10	10	12	14	18	19	22	25	28	29	32	34	38	40	44	45		2.743
1909	4	2	3	6	6	8	10	14	15	18	21	24	25	28	30	34	36	40	41	45		4.149
1910	2	1	4	4	6	8	12	13	16	19	22	23	26	28	32	34	38	39	43	45		1.734
1911	1	3	3	5	7	11	12	15	18	21	22	25	27	31	33	37	38	42	44	44		0.902
1912	3	0	2	4	8	9	12	15	18	19	22	24	28	30	34	35	39	41	41	43		3.384
1913	0	2	4	8	9	12	15	18	19	22	24	28	30	34	35	39	41	41	43	46		2.103
1914	2	2	6	7	10	13	16	17	20	22	26	28	32	33	37	39	39	41	44	47		2.273
1915	2	4	5	8	11	14	15	18	20	24	26	30	31	35	37	37	39	42	45	47		2.190
1916	4	1	4	7	10	11	14	16	20	22	26	27	31	33	33	35	38	41	43	46		3.743
1917	1	3	6	9	10	13	15	19	21	25	26	30	32	32	34	37	40	42	45	48		1.834
1918	3	3	6	7	10	12	16	18	22	23	27	29	29	31	34	37	39	42	45	48		3.032
1919	3	3	4	7	9	13	15	19	20	24	26	26	28	31	34	36	39	42	45	47		3.054
1920	3	1	4	6	10	12	16	17	21	23	23	25	28	31	33	36	39	42	44	46		2.855
1921	1	3	5	9	11	15	16	20	22	22	24	27	30	32	35	38	41	43	45	46		1.924
1922	3	2	6	8	12	13	17	19	19	21	24	27	29	32	35	38	40	42	43	47		3.100
1923	2	4	6	10	11	15	17	17	19	22	25	27	30	33	36	38	40	41	45	49		0.906
1924	4	2	6	7	11	13	13	15	18	21	23	26	29	32	34	36	37	41	45	46		3.882
1925	2	4	5	9	11	11	13	16	19	21	24	27	30	32	34	35	39	43	44	47		2.150
1926	4	1	5	7	7	9	12	15	17	20	23	26	28	30	31	35	39	40	43	46		4.196
1927	1	4	6	6	8	11	14	16	19	22	25	27	29	30	34	38	39	42	45	48		1.660
1928	4	2	2	4	7	10	12	15	18	21	23	25	26	30	34	35	38	41	44	45		4.010
1929	2	0	2	5	8	10	13	16	19	21	23	24	28	32	33	36	39	42	43	45		2.869
1930	0	2	5	8	10	13	16	19	21	23	24	28	32	33	36	39	42	43	45	46		2.474
1931	2	3	6	8	11	14	17	19	21	22	26	30	31	34	37	40	41	43	44	45		1.831
1932	3	3	5	8	11	14	16	18	19	23	27	28	31	34	37	38	40	41	42	45		2.797
1933	3	2	5	8	11	13	15	16	20	24	25	28	31	34	35	37	38	39	42	45		2.103
1934	2	3	6	9	11	13	14	18	22	23	26	29	32	33	35	36	37	40	43	46		1.924
1935	3	3	6	8	10	11	15	19	20	23	26	29	30	32	33	34	37	40	43	44		2.243
1936	3	3	5	7	8	12	16	17	20	23	26	27	29	30	31	34	37	40	41	45		3.074
1937	3	2	4	5	9	13	14	17	20	23	24	26	27	28	31	34	37	38	42	43		2.605
1938	2	2	3	7	11	12	15	18	21	22	24	25	26	29	32	35	36	40	41	42		2.652
1939	2	1	5	9	10	13	16	19	20	22	23	24	27	30	33	34	38	39	40	43		1.063
1940	1	4	8	9	12	15	18	19	21	22	23	26	29	32	33	37	38	39	42	43		1.088
1941	4	4	5	8	11	14	15	17	18	19	22	25	28	29	33	34	35	38	39	42		4.261
1942	4	1	4	7	10	11	13	14	15	18	21	24	25	29	30	31	34	35	38	41		3.766
1943	1	3	6	9	10	12	13	14	17	20	23	24	28	29	30	33	34	37	40	42		3.449
1944	3	3	6	7	9	10	11	14	17	20	21	25	26	27	30	31	34	37	39	43		2.980
1945	3	3	4	6	7	8	11	14	17	18	22	23	24	27	28	31	34	36	40	43		3.329
1946	3	1	3	4	5	8	11	14	15	19	20	21	24	25	28	31	33	37	40	40		2.557
1947	1	2	3	4	7	10	13	14	18	19	20	23	24	27	30	32	36	39	39	41		1.201
1948	2	1	2	5	8	11	12	16	17	18	21	22	25	28	30	34	37	37	39	42		2.186
1949	1	1	4	7	10	11	15	16	17	20	21	24	27	29	33	36	36	38	41	41		1.053
1950	1	3	6	9	10	14	15	16	19	20	23	26	28	32	35	35	37	40	40	43		1.270
1951	3	3	6	7	11	12	13	16	17	20	23	25	29	32	32	34	37	37	40	43		3.227
1952	3	3	4	8	9	10	13	14	17	20	22	26	29	29	31	34	34	37	40	42		2.874
1953	3	1	5	6	7	10	11	14	17	19	23	26	26	28	31	31	34	37	39	41		2.664
1954	1	4	5	6	9	10	13	16	18	22	25	25	27	30	30	33	36	38	40	43		0.981
1955	4	1	2	5	6	9	12	14	18	21	21	23	26	26	29	32	34	36	39	40		4.545
1956	1	1	4	5	8	11	13	17	20	20	22	25	25	28	31	33	35	38	39	43		1.102
1957	1	3	4	7	10	12	16	19	19	21	24	24	27	30	32	34	37	38	42	45		0.622
1958	3	1	4	7	9	13	16	16	18	21	21	24	27	29	31	34	35	39	42	43		3.360
1959	1	3	6	8	12	15	15	17	20	20	23	26	28	30	33	34	38	41	42	46		1.049
1960	3	3	5	9	12	12	14	17	17	20	23	25	27	30	31	35	38	39	43	45		2.734
1961	3	2	6	9	9	11	14	14	17	20	22	24	27	28	32	35	36	40	42	43		2.465
1962	2	4	7	7	9	12	12	15	18	20	22	25	26	30	33	34	38	40	41	41		1.991
1963	4	3	3	5	8	8	11	14	16	18	21	22	26	29	30	34	36	37	37	38		3.724
1964	3	0	2	5	5	8	11	13	15	18	19	23	26	27	31	33	34	34	35	37		2.521
1965	0	2	5	5	8	11	13	15	18	19	23	26	27	31	33	34	34	35	37	39		2.639
1966	2	3	3	6	9	11	13	16	17	21	24	25	29	31	32	32	33	35	37	39		1.957
1967	3	0	3	6	8	10	13	14	18	21	22	26	28	29	29	30	32	34	36	39		3.109
1968	0	3	6	8	10	13	14	18	21	22	26	28	29	29	30	32	34	36	39	40		3.626
1969	3	3	5	7	10	11	15	18	19	23	25	26	26	27	29	31	33	36	37	39		2.187
1970	3	2	4	7	8	12	15	16	20	22	23	23	24	26	28	30	33	34	36	38		2.971
1971	2	2	5	6	10	13	14	18	20	21	21	22	24	26	28	31	32	34	36	38		2.061
1972	2	3	4	8	11	12	16	18	19	19	20	22	24	26	29	30	32	34	36	39		1.999
1973	3	1	5	8	9	13	15	16	16	17	19	21	23	26	27	29	31	33	36	38		2.835
1974	1	4	7	8	12	14	15	15	16	18	20	22	25	26	28	30	32	35	37	41		1.132
1975	4	3	4	8	10	11	11	12	14	16	18	21	22	24	26	28	31	33	37	39		1.714
1976	3	1	5	7	8	8	9	11	13	15	18	19	21	23	25	28	30	34	36	39		2.995
1977	1	4	6	7	7	8	10	12	14	17	18	20	22	24	27	29	33	35	38	41		1.748
1978	4	2	3	3	4	6	8	10	13	14	16	18	20	23	25	29	31	34	37	38		3.607
1979	2	1	1	2	4	6	8	11	12	14	16	18	21	23	27	29	32	35	36	38		2.219
1980	1	0	1	3	5	7	10	11	13	15	17	20	22	26	28	31	34	35	37	40		1.212
