field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	$N-field2
23	5	0	12	19	20	24	29	43	44	49	60	62	77	82	85	94	94	103	109	109	2.823
