field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	$N-field2
11	10	0	11	11	13	13	22	24	25	51	52	55	70	74	74	74	75	92	94	94	11.762
