field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	$N-field2
12	2	0	7	7	7	8	10	14	14	22	23	25	26	29	31	35	35	37	39	44	9.258
