field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	$N-field2
19	12	7	11	11	13	14	15	16	20	22	23	34	34	37	40	40	42	45	45	56	1.899
