field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	$N-field2
26	0	6	11	16	22	27	27	30	32	33	41	43	43	44	46	47	50	59	63	63	9.578
