field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	$N-field2
24	1	3	10	10	12	12	18	31	36	37	45	60	63	63	66	72	72	77	85	86	13.657
